experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,138,-47.0,38,0.002285,0.97498,0,pit,0.001,1000,2026-05-13T06:58:47.308012+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,139,-2.0,13,0.002126,0.9748,1,goal,0.001,1000,2026-05-13T06:58:47.345702+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,140,-49.0,40,0.002141,0.97462,0,pit,0.001,1000,2026-05-13T06:58:47.456503+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,141,-19.0,30,0.002108,0.97444,1,goal,0.001,1000,2026-05-13T06:58:47.542234+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,142,-50.0,50,0.002002,0.97426,0,unknown,0.001,1000,2026-05-13T06:58:47.677931+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,143,-21.0,32,0.002423,0.97408,1,goal,0.001,1000,2026-05-13T06:58:47.761568+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,144,-50.0,50,0.002061,0.9739,0,unknown,0.001,1000,2026-05-13T06:58:47.896692+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,145,-36.0,27,0.001801,0.97372,0,pit,0.001,1000,2026-05-13T06:58:47.971269+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,146,-50.0,50,0.001774,0.97354,0,unknown,0.001,1000,2026-05-13T06:58:48.130312+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,147,-42.0,33,0.001746,0.97336,0,pit,0.001,1000,2026-05-13T06:58:48.222570+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,148,-50.0,50,0.001744,0.97318,0,unknown,0.001,1000,2026-05-13T06:58:48.368363+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,149,-50.0,50,0.001775,0.973,0,unknown,0.001,1000,2026-05-13T06:58:48.507337+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,150,-20.0,11,0.001745,0.97282,0,pit,0.001,1000,2026-05-13T06:58:48.537182+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,151,-50.0,50,0.001719,0.97264,0,unknown,0.001,1000,2026-05-13T06:58:48.677940+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,152,-42.0,33,0.001656,0.97246,0,pit,0.001,1000,2026-05-13T06:58:48.766754+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,153,-32.0,23,0.00164,0.97228,0,pit,0.001,1000,2026-05-13T06:58:48.827419+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,154,-4.0,15,0.001628,0.9721,1,goal,0.001,1000,2026-05-13T06:58:48.867953+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,155,-50.0,50,0.001644,0.97192,0,unknown,0.001,1000,2026-05-13T06:58:49.002719+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,156,-13.0,4,0.001647,0.97174,0,pit,0.001,1000,2026-05-13T06:58:49.014988+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,157,-15.0,26,0.001654,0.97156,1,goal,0.001,1000,2026-05-13T06:58:49.086813+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,158,-10.0,1,0.001811,0.97138,0,pit,0.001,1000,2026-05-13T06:58:49.089566+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,159,-31.0,42,0.00207,0.9712,1,goal,0.001,1000,2026-05-13T06:58:49.199921+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,160,5.0,6,0.001941,0.97102,1,goal,0.001,1000,2026-05-13T06:58:49.215534+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,161,7.0,4,0.002044,0.97084,1,goal,0.001,1000,2026-05-13T06:58:49.228030+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,162,-18.0,29,0.001835,0.97066,1,goal,0.001,1000,2026-05-13T06:58:49.311561+00:00
